,year,country,latitude,longitude,region,arrivals
916,2024,Niger,17.607789,8.081666,Africa,17.0
917,2024,Nigeria,9.081999,8.675277,Africa,2891.0
918,2024,North Macedonia,41.608635,21.745275,Europe,408.0
919,2024,Norway,60.472024,8.468946,Europe,7698.0
920,2024,Oman,21.512583,55.923255,Asia,9193.0
921,2024,Pakistan,30.375321,69.345116,Asia,67543.0
922,2024,Palau,7.51498,134.58252,Oceania,18.0
923,2024,"Palestine, State of",31.952162,35.233154,Asia,1980.0
924,2024,Panama,8.537981,-80.782127,Americas,247.0
925,2024,Papua New Guinea,-6.314993,143.95555,Oceania,717.0
926,2024,Paraguay,-23.442503,-58.443832,Americas,129.0
927,2024,Peru,-9.189967,-75.015152,Americas,1179.0
928,2024,Philippines,12.879721,121.774017,Asia,297875.0
929,2024,Poland,51.919438,19.145136,Europe,19233.0
930,2024,Portugal,39.399872,-8.224454,Europe,7628.0
931,2024,Puerto Rico,18.220833,-66.590149,Americas,1.0
932,2024,Qatar,25.354826,51.183884,Asia,1007.0
933,2024,Romania,45.943161,24.96676,Europe,7407.0
934,2024,Russian Federation,61.52401,105.318756,Europe,72652.0
935,2024,Rwanda,-1.940278,29.873888,Africa,58.0
936,2024,"Saint Helena, Ascension and Tristan da Cunha",-24.143474,-10.030696,Africa,1.0
937,2024,Saint Kitts and Nevis,17.357822,-62.782998,Americas,491.0
938,2024,Saint Lucia,13.909444,-60.978893,Americas,118.0
939,2024,Saint Pierre and Miquelon,46.941936,-56.27111,Americas,1.0
940,2024,Saint Vincent and the Grenadines,12.984305,-61.287228,Americas,18.0
941,2024,Samoa,-13.759029,-172.104629,Oceania,15.0
942,2024,San Marino,43.94236,12.457777,Europe,27.0
943,2024,Sao Tome and Principe,0.18636,6.613081,Africa,5.0
944,2024,Saudi Arabia,23.885942,45.079162,Asia,30450.0
945,2024,Senegal,14.497401,-14.452362,Africa,450.0
946,2024,Serbia,44.016521,21.005859,Europe,995.0
947,2024,Seychelles,-4.679574,55.491977,Africa,632.0
948,2024,Sierra Leone,8.460555,-11.779889,Africa,165.0
949,2024,Singapore,1.352083,103.819836,Asia,8426451.0
950,2024,Slovakia,48.669026,19.699024,Europe,4012.0
951,2024,Slovenia,46.151241,14.995463,Europe,1935.0
952,2024,Solomon Islands,-9.64571,160.156194,Oceania,132.0
953,2024,Somalia,5.152149,46.199616,Africa,1382.0
954,2024,South Africa,-30.559482,22.937506,Africa,9995.0
955,2024,Spain,40.463667,-3.74922,Europe,23612.0
956,2024,Sri Lanka,7.873054,80.771797,Asia,31184.0
957,2024,Sudan,12.862807,30.217636,Africa,6704.0
958,2024,Suriname,3.919305,-56.027783,Americas,134.0
959,2024,Sweden,60.128161,18.643501,Europe,12688.0
960,2024,Switzerland,46.818188,8.227512,Europe,15346.0
961,2024,Syrian Arab Republic,34.802075,38.996815,Asia,4267.0
962,2024,"Taiwan, Province of China",23.69781,120.960515,Asia,198064.0
963,2024,Tajikistan,38.861034,71.276093,Asia,1017.0
964,2024,"Tanzania, United Republic of",-6.369028,34.888822,Africa,1339.0
965,2024,Thailand,15.870032,100.992541,Asia,1214861.0
966,2024,Timor-Leste,-8.874217,125.727539,Asia,1535.0
967,2024,Togo,8.619543,0.824782,Africa,57.0
968,2024,Tonga,-21.178986,-175.198242,Oceania,134.0
969,2024,Trinidad and Tobago,10.691803,-61.222503,Americas,246.0
970,2024,Tunisia,33.886917,9.537499,Africa,4045.0
971,2024,Turkmenistan,38.969719,59.556278,Asia,3108.0
972,2024,Turks and Caicos Islands,21.694025,-71.797928,Americas,1.0
973,2024,Tuvalu,-7.109535,177.64933,Oceania,9.0
974,2024,Türkiye,38.963745,35.243322,Asia,15195.0
975,2024,Uganda,1.373333,32.290275,Africa,1530.0
976,2024,Ukraine,48.379433,31.16558,Europe,9100.0
977,2024,United Arab Emirates,23.424076,53.847818,Asia,2508.0
978,2024,United Kingdom,55.378051,-3.435973,Europe,210385.0
979,2024,United States,37.09024,-95.712891,Americas,156046.0
980,2024,Uruguay,-32.522779,-55.765835,Americas,630.0
981,2024,Uzbekistan,41.377491,64.585262,Asia,10133.0
982,2024,Vanuatu,-15.376706,166.959158,Oceania,820.0
983,2024,"Venezuela, Bolivarian Republic of",6.42375,-66.58973,Americas,731.0
984,2024,Viet Nam,14.058324,108.277199,Asia,202710.0
985,2024,Yemen,15.552727,48.516388,Asia,7997.0
986,2024,Zambia,-13.133897,27.849332,Africa,423.0
987,2024,Zimbabwe,-19.015438,29.154857,Africa,1053.0
